HashOwner,HashApp,HashFunction,Average,Count,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
b4182e6d18e75c25c5b56b1604718b9e4281b96ee9977c77d95c699a8b5c0c3d,5260390a6367271d67b34091eff7f222a78e65ec4b664194e3727ae1d23ee6ff,1e12d1ff1c22ae677f5532f7052a2ee46dba340e00df4a4b56d222aa6f4dea29,5058,100627,5.0,104937.0,40,70,964,1693,3968,60752,104937
7d6373184165f148b0695792600ec671fba41c7fb01d662aa18004a7ce1c46c7,34c810c241952d518d3843ea161c92d3b748cc1d98af57f1e088ff3684cf933b,b42e842328502cd0b22704439da9c6d2d78b254f01a5a8837483a2d5564f682f,33,360,0.0,687.0,0,0,0,0,18,531,687
aa8d3f5f83ca0057e676d2b0f1459833fe4aebe3bf0945ee3fa633e00440def0,8dfd155454c1b71f4932090c6166841aeeacec8690d9b7769030b4b97ad7b590,45cdf92cb99999eb6f88c754ab87f508f3df7b726599488e8f3e51978d29e822,137,282,18.0,3303.0,18,21,35,44,60,2792,3303
c299038ecedff8d39800da627240e572afd8b5ed3d22d4679d53599b1f938bdb,79695697f82875da28c38a74fa4a0500088f219d866950f67c953b98db30228b,9c0177e41d16ac7511971285b7540a852d8366d90653541bccfedfcf4db159b2,11,288,0.0,177.0,0,0,0,0,15,171,177
eaf9e6efdb8673aa8639b20363f1e67acc7eecdee7b61a0c1feb66cb614f53dc,fa3671bb11b81d6b2219118e41c2b27a7fab5f6b6af7a3c1bb5a172617e41226,362218f59da71596f335ccfbd7b69b208506b22c8c4e454e98867fedde54e06d,245,22457,0.0,29438.0,0,31,137,190,272,822,25458
72bdd4beee21ea6e72824d7b5b5536c3a6c728d20ecca919dd0b1e9664c7218b,8cc5300fd53a5277e1d81b7bb69e2e78c9bbd8d17f16fba8298b68127e7d3479,d2e801c71d2adfacb044fbd19c8be8e9d3d13b850de4cf86825172a2e5e3c2f7,6,1440,0.0,1173.0,0,0,0,0,0,46,1173
42fd29a600319112742e65b01f6a8aa774dc072236e1d5cc063fac272f76919c,6e5a3f06de46c236e62f7e48245d85453c30fd09f2a9eafdd4d9d508859e826e,246a11cdde8d6294eb2620da2e689a8b69484b71d2004782c0383179ac4e5003,45,382,0.0,5547.0,0,0,0,15,19,1105,5547
43699f5bacf6e4c792918174e8bee37d3a3649d9a2cc29331a55d8bfa91d55e4,2dfb6b84e71551edbe448e8dc90b443f87f1898f6eec2f2f1971f3acacdcf8e4,ccd5f50dbbcad7feeca09eff68d363b65986ec91d00abb38fa66536bd873e72b,503,95,1.0,2001.0,1,1,8,108,857,2001,2001
a1d2950a826677b5acc09c7508284629dc23250f2a3f84de4c996bd6afdf919c,92dfaec2d41ea9e05eb19e95d9446eeebaa9fa59ee1d0c53676d686353fdecba,95cf1b2d66813d98cedfd48dee1afd462128811a6b73ac1dc0ecd2b8bd8c883f,5814,174,63.0,53587.0,150,150,1159,2062,2636,48510,48510
8677d2d33fc324d456624f8417b0dfc2c82668363a3876bcb2a6e9903b1bd60c,419af54629a6f600da4e971119c6fb8a413df08b65b1c75109b4def180bc13a3,e9e8762fd9c2f19e666e4b3a7aa56e8583fbd870a18c047cc8be266a4ef8b686,4121,24,2623.0,8329.0,2623,2623,2964,3540,4823,8329,8329
d058802bb738328e826d44f3109c9dc525cae4c8b69d9b4f43b6a3ff26920470,80e4343ae592be4131a2fbd7f1e58c430117566df424d5f1d56eee88a9411821,f347d85f1047411d38d8f3951c93317e3b8058413ea6ecba7d9ead2cd89398ad,78,48,0.0,843.0,0,0,0,19,47,843,843
e94c18c60ed66a41779adc24a659bfcde6969a08dbf2cc270b972877312aa8ef,0f9a20f5255a60c257ed8bbd9cd054e2e02e7413947159108a45b9fa985ee1b8,6b5cba7037ecedb730be024c1ebb61c4a572f3b7376a9ae7fb2f6b7844b0de54,325,288,203.0,9663.0,203,203,250,281,315,564,9663
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,b583797a4cbece155621e6c32dcee7da3033e58712e5ae45f91d25e9a131e8eb,c19c7f18142ad5d120d31e99253a5193a4e0c93de82c4f09393ccf007ec45dc7,178,1440,0.0,5159.0,0,0,0,0,0,2515,5159
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,b583797a4cbece155621e6c32dcee7da3033e58712e5ae45f91d25e9a131e8eb,44a5b5ef4216689b944e849f52d7aec772566fbc017c04711030f0cf48b39673,61,42795,0.0,9587.0,0,3,13,19,28,733,1386
76341468d1c00081c4915aef9d111699b237b6d28e71485bece3b3634da3f7c6,b9bfb824275e7bafd5628fcaabedd6d01297487fa66ef21f4f61b7e55793d61b,0e18a08426ec07a4a6e424661b775fa1e99ce4109f3c6abe8af15d660a625a9d,1404,1440,46.0,29702.0,46,53,78,658,2096,8088,29702
2934b89aab55befcd2cd21fc5f42bef4f12821b7330ce929f1a41c8c579e01c9,f322aad1fc9c7203d63f66c47d428389cf84798e88a7abf9c3db00a2b4d4ac96,892565562080ec763eb3e18b6145ffe4f083f1e5ba1720168150ac78f1ff27a0,1112,96,0.0,9880.0,0,0,46,212,525,9838,9838
b49be67ae44cd3488b771ae6ffc6e32409b66dc7171adbaa75dcf2a82fc6ac7c,e971636b8deceef0e9cbe9d21efd3d91a3c2bb62457e71c61c7529e7e9c2f0f4,51e4df45b6dd4cb25175d58760f7807f7cec07e99283abf0638cb04c320bc319,7767,46,32.0,20400.0,32,32,1695,6895,12586,20400,20400
f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,cb34fd874e255ddeaf1a38d86e7f3a41dffb0efdee8e46329d4ba8c2dad0fab5,a3a36e205b11f1d7708058af16237c0634832db061d73a7be28c936fc3125855,1924,2879,5.0,11662.0,5,8,34,1008,3317,7942,11662
18999508c5a4b16aad66ae7e0cb1f4348cfe250184ab9127addec3cecd350341,d1433ccdd3a78458177002ca1c51af0ba6183ef1f312568947d7687bfacdfef7,d4b82a2ae27f1fd5cc4d3c4a3cd5424af2e8a8ee62e22df9fe6d06c0e6adb7ec,277,8641,17.0,87090.0,23,26,36,52,204,1826,86853
b406772ce79ade20251ee28228504d03d09fc8f7a72b608c20ca34f622d6e470,ddf129423e8957a37438afaa0784b8b96127a14ea48787418cca5740733fb961,f27f0a000eaaf00426595d2ae0f27a91067724c6a58c2d27637efbed639c5e69,6797,609,203.0,100583.0,203,235,413,563,908,88407,100583
454e4f4def80d8cc457e22639506b924d006be91813fa9a73d189b4bda40bee5,7101f016d934babefb00e91e56debdc0968557d0ad5550e79d55e2c1cb232be1,804a5e5963344fda429d6e4cb0de831a1c3f50f8e5635a80326351d13cdf7c5a,11146,96,2236.0,91927.0,2236,2236,3370,4989,8882,91927,91927
5b87c8107ee3ea408476321fa9a0e39bb9d5b2382afd0216621665ab07a1b9c4,aee2603adf82c5fd8caa16d23fee99ade6b80c8a3eb8823f693b1ac1d6755b83,f21fc2ace676479554c1b6ecbfb760d265f135367db96bcb6dd379bb681b6df2,1116,144,362.0,5634.0,362,365,459,611,1500,4999,5634
1cf21fbbf887a27b74364408336962f3cdb9f03bb49085cfc19b368d3d17e720,5a07ba8c0263a0b5639897117cc3e9fc02fa9a44d53df18ef7361baa3e471c41,7bd9087928b03ec0def2d5429fa8a8420b5d39dfa5153a3a0eb9176665701986,35,69073,0.0,6115.0,0,10,21,27,35,84,4578
45e084b832643ddaff70b4a7b39366c6a5ea3b19b6f784946274418d89397490,1f8e408aefd6c7d7f20709a921dee1f421f108b70366b31cd40b85d4ca4ea10f,21c084c18c0e2e65e687cfff9c0f26d927371c39f107d47edf48b54d78884339,36190,48,17895.0,133456.0,17895,17895,21390,24789,35142,133456,133456
9411dd0cc35d6f0813c4572e522f1fb3ffde53a46fa0ef2e94b788d9468833c4,7dcf84b6c5ab3cad55c2e2fb86993c05d6f25e902a1593f60115fdb2405e5665,02ef160787b15de5d0f2fc8abda5a20730a19af3472af88e5a4fec71783d7243,1038,48,359.0,1724.0,359,359,703,1015,1406,1724,1724
15637e74a695c760980f56a34fe965b2e8f12c8088d6d58556722aead36891ff,fe8234cd5212f47c2f719be55b79a52d0dca3504cd326471d5ccef1ce7aa7e26,ca381e485ef4651e386cab9fd39aceefa45ac46782a159abdd8a5be2ed4d2ef5,2773,95,0.0,3456.0,0,0,2750,2844,2984,3456,3456
6670c2a8e9ac31b555e0e55c19f985898a7a85145ac93300c9359a5725895c3b,bb9d1ca284491a1479b250cbcba05e8daf53d3c3612ce3246763dbaffad0bd43,78f4b419b14c1d8568cf917b21782c1bf05989655d40755413ed6df3bc67285f,788,250,0.0,8812.0,0,0,66,85,312,6594,8539
8e46fd2b54b93c736e0fd2d81ae102d16f6e508105c79d38f8abbcba952babbe,ff5f27edefaf9f1fd0e7c76ee4986138d0bfe34a4bc1808383b89fa5b8686b23,0913f1294da09bb44258bd004c7cbaa0268304bf08b46b461f8377b34f7808c1,299,70,64.0,1534.0,70,70,110,145,243,1534,1534
9da792f49e56a27432a520fe4937b96c423bab4a1358dab5ace3a69e8e2209d5,4096db6d0d978dccf59e0f993b22030858e175faaceed87de8f601f712db20e6,ce21e2658dfce83e64e9ce0cd8952fa0d2244ee4ed7b49d2a4d6e689e561a9f9,140486,12,66519.0,186172.0,66519,66519,68902,169137,174702,186172,186172
d058802bb738328e826d44f3109c9dc525cae4c8b69d9b4f43b6a3ff26920470,e2a63dce97a67bdb3571d66173b9c0b8a9befc959b1ca00c4eecad593a89ddbf,9572d98683d6fe909e6f9a720d4fd238293a53ffe1be7138daf81a1e099a0973,913,4,879.0,940.0,879,879,879,913,921,940,940
d82661d725b240c2ef41304ea9fbdb1a55aaacee6e193a1d44c832eb269df400,3dce7ce08a6acdb1f91110f6c16bae2cbe4e6d9a7d8d81d17f4641e56dfede5c,f5e0d60c4a2af87873d36bd872076540bf7a01b7e1fc85d1ddb6395fe2f47271,2673,21,15.0,15266.0,26,26,64,105,135,15266,15266
9c8dcaa83fc1eb52da4d1725775226e5f5897cb64226d3801bfac9e0111f5334,3065ba2dd5c446906922f684c6f8a459321cb8b30500f74fd59d6a999709a676,d3f726b7aa2a2a5415b6dc96b5974332daba6b34740e01fe7c8d674fb8131b18,17915,1,17915.0,17915.0,17915,17915,17915,17915,17915,17915,17915
30011ee8b32bd1e1f97de8e4fa0197911376d4ee5ff25f653f0494556e5b9c86,ab952177de83db096a59de9b87e7742753cf200b56cd6fa941e6e8a4ace6ba4e,fe59e20b11dd0ee39cb0a5d5efcd1834ec4aca698a5e5d3e27435dfaea2f3d65,2768,4,124.0,4453.0,2288,2288,2288,2288,2651,3846,3846
a461ac3960233b7a1fef55465b288845a15f2d2238d5a4bba4c719fd79f22ddd,15670f0463b23cf45588a29f226bf659ac44d26465efcdcd7a89b9588608ff9c,59fdf3fa8451e3b986bc3687bd77701dc0a27483b84291d5e9382d2f4c2a225f,31781,1,31781.0,31781.0,31781,31781,31781,31781,31781,31781,31781
ecbc86bc9a1c22117ea1f3d53d81717c06536e4fba6b3260b1991c67b958759a,81946f596edd2149ba9f00c1c6d4c16602a2994d5aabec3a8ded22d35eaf29cb,52932979fae3b692be362f84d0f6b1edc6b1c36e312e3578980b5219ea8c806b,598,3,312.0,889.0,312,312,312,595,889,889,889
ce69f50153ba8422bea234da458330d05f446d2ec179e3c23f4f62e4b6baceb1,c900b405a1f5a0540881d36f4813b74806ed1d3b03a1afd9117a00750d181a31,89f92a633e5633169f74647cc1b7bae8ba2244f3e566875a946ea9cbb8842c81,648,3,95.0,1558.0,95,95,95,293,1558,1558,1558
3156e388d98c407bdfe427ab532171f9dfd2a058162321ba6f4ff0bb562a7e5c,1b61190755de36d6223c07bb68b0ae0d92a6d38ca3a85beb6e4e6a0704c4454a,203bde0402b8df40c81b2bda41fff899b0221a951b1609cc03e7206da0804492,1210,1,1210.0,1210.0,1210,1210,1210,1210,1210,1210,1210
0bebff2bdc3337a91b9fea8a47e688f621fb92e7ac0302c3bc348a0c1b3a2d4d,b5fd19112bcc2b8ac687f59d706769d5d32099513f4976835feb2e9bb9dbb7d3,60bf07b19691f95b8a465f22f1d5d9974644e10b17977be53ff557234c1ee6ce,21774,736,1857.0,300701.0,1857,1935,3084,23191,29099,94763,300701
db84c63396e7cfc74acd70c70cda06a702757866736ebcb6556f84012e162fd2,0a1efba29b0da4895512d44f383d7da74a48d9eb5dda50941ae255778d100f74,4fa3bc935afce15fbc3090854ba4aa54dc5ec848649541d583ef4add15604a42,337,737462,97.0,37776.0,104,121,139,152,177,5057,10057
bbe26e52a7cade389d0032ccc4333fbb79665c53d5855a947291e6a31df8883e,c246dd4052f8a8f5d51cbc04b746e33bbdc61451628cbca2d6fbde7fc6ffdf41,90e1ea1f5517e423c8574406f6824fa7ec96ea39f49910d71b8f9e57a2ddc4e2,2,1264,0.0,109.0,0,0,0,0,0,31,109
defeb3ffd56e8944b9fc44153754270f8d673519e7fe2b4417b2b699e3e26514,70264562661d5ddaeb8f64e4e158437afa2a8c50c04bc7c58a5706ea1e8c31f1,3fe6d6a1b9dc622f240d152c3f73609b7cb5daffb1fcbd2d3428fc3f2a9f42e2,2,1440,0.0,26.0,0,0,0,1,6,7,26
ac49ba90d23fd923cf57a1e48626d646b48489c46e003bbc245d33f2f614ab88,6a0227326d925c7f4bad8030daffbd8d32b4c50fc18eb854997edfc234f4c370,78f5816e9a3aa0a5a196fad6d4fbb5c0f5dc70d1cf52442735b8870516f69af4,91,14569,14.0,19048.0,14,25,35,46,71,641,4790
4d8b75c54cfb4fff3931541c66ee8a8c82ed352ee54b199bdf5a8efcde426f78,74c8f7787513deb8ca2052a0fea711915b3f516ad559628120ccfd21e9c732a5,85973542d6353753e3fcbeae38d775b237fa2b7dcf5f3a989ceeb0c8edaeab01,13815,4542,31.0,300285.0,38,206,1742,4842,7734,300028,300285
20286f110cbdc8eb6c9d2cd08d0652764cb6a21d118206b5c338ebade1276118,122e20313f6fc9f9b3d9d9ae6d59b98f436c891925205b9aa0d3824468c193d8,e715997b078ad0a4044517567bbc1e54d5cceb0634d370269814a2d66337e71f,24078,1016,42.0,161061.0,42,152,4292,11395,34557,137360,157847
b5d57db7de832e6c67280602486b03c64c8b58c9ed24e09a328e13086fca7727,260f6870a9c1edc3c30f946c27c6d5990c0014b09baafbf87660c7ecba1287b6,39ad6367fb9f04d5a3ddba2bda25399d870a3a69a6ea2960bef54ab670a8a68f,2749,638,261.0,25973.0,389,623,1208,1703,2701,17738,25973
5524fe1574093d802919cc813a02cd2deabc49aa9da4d68c6060ab65bfe849af,f6c4184427d6cba59b8759b16b60ab73b9d199f6ca6fdbfe5cb7a134e3a0c019,538e03911ef39a51c19377b939e9d6122c08984f5230060ba09888eedec451c9,13,27638,0.0,3175.0,0,0,9,10,14,49,2408
89099619345f8593ce2795c3e5842af7b82ddccdf66c50cc92d7bcc839e30898,042cf426467ff01ac89971424ab8d359ea443e28053efdbffed6ec8f3be50bad,69825161f4b5c343bc19a3d40220e15dce060acc214a0d71960e25838fcfcc09,5,11141,0.0,640.0,0,0,0,3,5,63,383
e162f654aca1d226b8585e50a92a7edf86baa947337a41253efc10b2697e0b2e,8c2b930454ae62aac7b72bdd61d1f47894788194dcc41b1257effed3bce38b72,0eef3feec60565aa1eeddd0ff27787b1389733690d19dece0b8176d421764a1b,273,96934,46.0,30341.0,46,104,148,183,265,1636,25768
75d75ef56a6fa014dca0e0a98cf03b803fb67b5963dcc7b62105e63892237034,636ce7a256afbd677e7e9b142339cd820e634fe9006b0fbf80e5955e273f22e3,7931e5bad78c1e7ce6fc9d9a2b87732989c14b109451b5b219c93af9f241e2b9,782,1440,17.0,4830.0,17,23,90,683,1100,2999,4830
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,31673767ccb0e29a9d197b7c0376d2a00a91f3a8e9245e0ec53d43143e99444b,f77fefda11c354b07c07028c8030edc451a83415d101b6c8401e84e1b9ea0bd4,33212,288,27177.0,38997.0,27177,27679,31084,33270,35395,38576,38997
2e1587aac4b8a76322972ca61c53167e5c313f881c4a09231791334753a439c8,8e41403ab2c1edb925703aa8d054291a6325058856bfd987fb984d1f604a8ad4,67922637c2c1bb8f4586791449ab61041477a39c417a3b1a9123282bfc9b01f4,260,35,0.0,1611.0,0,0,62,124,296,1611,1611
ca576db78ca40461e3940b432f1381f26e43023e5be65c60152a5a819d9bfc23,32b66fcc7b9c6b163f80d483c345123f7b5f080ab27920fc096c9140d67e2d21,0d4c72e1975a58e17f74453dde00f893759696e9df3cac6da6ffc6dd8d25f308,2,2858,0.0,18.0,0,0,1,1,3,6,9
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,655ec816977b464b5020ac516f915c54aa04fe1d54e5dbab8ead792b3ef19c88,d2bf495017bda88c7348be3554767c2260a10c1f9714756cb14ffcb9d67d5472,31,1440,0.0,4183.0,0,0,15,15,23,150,4183
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,4b5cf48df7ec187524ed64051351c9d27f07d938d814d81bf2b39b3e460a789e,cf77bfefdfc59dbaa682685c04366e1b2b2649252e0bcd9b28ea26e12989cb1d,285,288,62.0,6593.0,62,77,140,171,218,1970,6593
043f26684f3fe3f9d80bb818cb3e1d9a6fe4091f32871a97922aad22b0a6964b,9574efff3e7a2116364d65c3e3f153b4e5b289b65ba9f385444e6b26975f5307,44b3aa48ab5e26e5fccf0717e01e63357c33c19f1710149d83857d17ac3629b8,785,288,85.0,4103.0,85,90,135,729,1091,3663,4103
0d58dd551f037ed16d3bcaf77b17bb63c233891c2285d28f9631bd4e0eba546f,e8700134d9b091765e8ec62dfbaa65724184fe3e024dccec4f08c2db16c9f8fa,5caf76286220c71e36c5ade3c2238a3cb6abddbefefa146fed13c77fa48b265e,2144,288,1031.0,28942.0,1031,1066,1328,1516,1786,11466,28942
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,6a6238b1d92e2693314ed74df9b5377ff36be18e1637a02f30b64870b1e9f894,70,675,0.0,1169.0,0,0,7,46,93,472,1169
eb4576a988d7898e3322fc563fbb5af5a8e52ba1bd15c0f3a0f97ceeb2f768f8,0ba56287d0ca77262e05a6286454321796d9959e5d4bf856f3b6ef476f36fedc,f68a085069c0a42e049129052a1820a4544432e9cb12b8c0f6fe8c34e64072f7,220,288,203.0,250.0,203,203,218,218,221,241,250
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,b3f723b82aff092fc7ede59daf756c85243d1abba2a7e6945fffdb4806cdafe7,5277e8ffdaf757054605486e4517330bc7329a1c80b903648d930268df622de4,127,1440,31.0,484.0,31,58,98,115,144,277,484
13c1f7f812591e94f1b2b5cdd40552423c07911c0fdeaeed4dadd8bb520ee1da,1a1e5ea1f8757aebe6276ef8e70a09c1f121e8a3f5b94aad12e444067f09d257,59f507f852c71a0631568700ebfe81d7d345e783613a70f40708fdf30872dc5a,31,52008,0.0,46033.0,0,11,19,24,33,143,6955
b087bc9fab3bdd9fe8cfc53b448512088c00435a972e4d08b6f38e72069ed63e,f82b9b1b038eca5d9abb56f522a6624e7fde217781fefdb4be9deb7d541d228a,803cfb35a8e65808b3f85aa5c1fe8fd39289fd1514da9eb4dc9d280df7a76ca5,854,96,129.0,6979.0,129,129,227,447,1139,6979,6979
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,c65918154e196ee558713747f4a910331da540279c78eee10c4c6ac3a5610073,78f8f6a432cb98708593bd2cdc7deb6e76e7c60dc14ea69c249620f347ca2ff3,3440,288,2794.0,11958.0,2794,2815,2972,3114,3324,8834,11958
dcf0a30665c27f5135ec96d9468ea59df59454f6ba35ef1728a93014270972ae,c9d346654dbf5762b5ef17ef7653e989197cc10463748b980aa4e02c51d4cfcd,8718f419372f6494bbe229793c305f6cf5a5144df2caa1156aacfc55c97479d4,666,288,392.0,1999.0,392,406,531,593,691,1517,1999
1325364f97031ea2048237a4895bb666f181b2495c7456301974bab50a7dbd31,af5f90937fb6c9f327a6a4c1c72b64bb8e43f6be75e57658ee047832a620bf70,44fac283403617d08a74e958fd0444c24124df142d0448042b134b9b1836d473,249,144,15.0,705.0,15,31,127,248,335,631,705
76341468d1c00081c4915aef9d111699b237b6d28e71485bece3b3634da3f7c6,5f6e4309db2ad2134ff2ba4d3fafd260aced5fa3cf0c191b40056c1578b37b66,ccf4968387b927f6c7fecfa79935ed8b01ecc95ec957d6554fb54c44688bd4ab,5239,1440,5088.0,10278.0,5088,5101,5111,5125,5174,7055,10278
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,1d34795b5bd59dd15ffbe56cb7a3c5a5dfd78d1b7b40e2a803518a459ace93dc,b8f2d6eaacf939867e2766d436886817118bb9df7d7fa93d8f903a8247cc7c7c,417,288,218.0,607.0,218,234,343,409,484,593,607
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,b380a9ac7bd903664e7fbb2061a5c9ec44e56c92958c4f5c1c00711ee102b13a,3d850f28681ddfc59243930c0594f25f4052603f5b2da37d3c97a3019d9b1a15,25,1410,5.0,5156.0,5,15,15,15,21,126,5156
c051c49327892681e2dd8c2972b7fb46e24df44261a88fabcda7e823cfd58d39,2ed92d2f5c78d82290c4c8b360a4ace1a503ec7418fc141102aa1c6aaacc18b4,034a73bd15cca1dc080637ce79929248f18c5bba323591e9ea013858079946dd,2153,12767,192.0,34288.0,199,302,569,1217,2995,9404,22484
9dea336c05b2bfdac6db9824eca0f52561184cf15245e73f00a6d73498460392,744d97185a20d744a4173f044ac213798df102ca8fc1e57c9b9766e6cc6cedf6,19c15c7a8dbd012c5454facd1fe8d978864827862433f81a5c120c9ce1af85e9,133,480,54.0,982.0,54,62,93,124,140,357,982
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,f3f8732135c48fa4a6df4737a6348384763f576d34abb7cd84fc9815aef72c82,e227af64306649173a7f5a2842db9503e08ed3dc8e1cb2e46ce419bf030965a3,420,288,218.0,1062.0,218,265,343,417,476,972,1062
41975893de21ea84f8ab7abbea9c23d150bcae710a66a2b77e1b2e05a4c1c0f9,fadd0238687b59d136bcb97079813b3602e5d97d462eaf715e3838136a6868aa,709baecf081c771daf57b9b8aecc26885a07f2fd0d12a79a7897963dc1f21999,12,288,3.0,47.0,3,7,10,11,16,28,47
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,510bdcabe7bb327ba834df3801a682279bc67efbad883a9227c4fdf81cebec15,2b7be5e2f2256f025a87ab541f4bfacbf006948e317c7c214e2d437516e32a77,491,8622,46.0,54359.0,134,203,301,326,474,2321,54359
cc70adf0b7dc08ff517a3a7fb31123d2ed4822996a3ab69d2b7b0f99ee0513ca,a5989214ed9b52521f25f950c604530bced8b8cfb2e1a49a6ffb178ca9cc2a6d,6b3d4c937c94c9122c62bf9c2bf3e674ce2979a0bcde353ab40d2d2532f17713,233,288,0.0,5422.0,0,0,15,31,211,4746,5422
1dd23f4539ce1563199511c5369af1cf0a2224d8442f00104730bf787018ff1c,efe2999405848e0e95de7591c4d9143cfc9f468048f697691b8ffd579eccbfe8,017703d36932ae0658e1d21230a75a74e08f7575bdc0a48fd524cefb31588e97,2232,222,93.0,16666.0,93,97,156,265,1262,12660,16666
ffe73881507168a762a32b04b18344a3a62edff47b2bfd45251d2baad77f3065,b5a3c5027dd611ba91367603277d15779f65c64dc18b37f0357591ea769da914,ce192b1bba10e1ed385aa4efde0f517917f0e33491094878c4a48cd36bab0989,10968,96,421.0,62632.0,421,421,672,861,2584,62632,62632
7770498d108bbd395ef78d7b015138646a4d2360189017bb2005b57ddc8aa49e,ed58bb8a870948f0ed0be90ac0405005ad4bc01aa960187cc35225335a4b5887,a7108f3a86ebe3be5b0f6d7f7b493c5677ddc1ede2bddb1e6a18fe219e5b68bf,330,1938,1.0,10824.0,1,1,1,4,67,4763,10824
2b7f0fb28f858e500dbaa818c42737505f3ec00a3557b8f4175346388d4d349f,ee2f53f89a35c322a948262c5b545eb46df8ca96d47754b900765d1a46d9a285,1e5bfcc662ff982b62ca347d1058f43780275234da00b4b5162e6a887d82a56a,470931,95,121186.0,905476.0,121186,121186,132798,432244,902340,905476,905476
909ce6c88b20e5d526f4075109fd19da7a9b7bf325c97510ddd9ceb946613d0e,902427f4525376e6dc705e33a0f54d50b4ef6d4d10b200d4622818c2a5583cbf,a6e97144b045306b59d228a0ad839a17f177aaf0b571adc192212275be59eabe,111,1317,1.0,2562.0,1,1,1,2,3,1078,2562
75e99acf0f75970df8e1cbafb5321b6347e3baf0ad32df891479906cde37a7a9,73128e725eadce8d5679b5b0f13fa8fc90c1b4d248de8ec0143c307c1e80d4e9,c20377b9f8c9eff1e3d21a1a4c6e33c7a61cfc68da42c3cfa49706e49190439c,274,44630,99.0,33893.0,111,127,167,228,317,829,32502
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,d831cc05916468112414a70c997f7c49f1649093eeaf9142b39a0191cd120f58,365,54,0.0,4624.0,0,0,15,36,156,4624,4624
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,924b690f6be40d3e1447131e7df6f065216a0305cb3b7a2ad615711066ecc082,49,408,11.0,1082.0,12,15,31,33,47,242,1082
059797c6383ea8194604e7fc77ed89820ccdaaec00b4f2034d1a62041b90eea7,50808fea2414c7955d7909bd86d33e60594246a701ad6e6983b21e256c2262ae,8e538604021b74d2439b65e97f9441c037dc02864263ac0de602d32b36368cb3,24,7634,11.0,4054.0,13,15,20,20,25,51,1366
4d7694e7b3972a83c6f6b9685b94c36e796de0bfd73c50713b3eb44f04463564,398cc1b04eb8539cb33e391aa8c686d93fa8c848390834592cad24ef9575d4e3,b9122f6c5bc9fb96f61ec88c1a3dd072ea655b0b2ac3a9db8cc9096242412679,30,34651,0.0,6939.0,3,19,23,25,28,96,761
611d0baa20577158d9a4427185491783d318d1846f498296cda2f17f60c33ff4,473c4725fc4680e094ee5b8438f66f0e8b9e3d6e1b90de0b69a9a1e671168794,8b26741fcc331828c0021eb4012d24b18ad49eb757fdf5a33e05ac155f5f904e,71,18,12.0,370.0,17,17,22,31,52,370,370
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,7cfa34221ed266a376b10d80bd6765b9d25ea487fe6be9cc7e965cabd741ebdb,17,134,0.0,234.0,0,0,0,0,15,187,234
aff82e477c1e7c30aa6105b92bf02c17bb3da869877893441eed9ebdad6cd94f,b89b42a4441ab8a594b20841016b65395e75da2cd12a442f5c43569c074eab22,343dfaf953adde88bc64596a395cab09835ffd8e3815425b3417289c601ba4c3,430,184,36.0,17725.0,36,40,78,111,170,9401,13219
d0042021cd29533b122c3b4898d65815c098e68f360059050c91a20619faa4d4,165070205ed6ed7f09a63371d50f8e07efcae8acc69b509a44ec91eb40c52d1d,ea1320533db10406f7c0c995dff42f8af1f9cd4ee20743557f9babdbf9851254,9511,24,4531.0,18898.0,4531,4531,6127,8345,11701,18898,18898
